lines,tokens,occurrences
6,40,5,120,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,214,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,249,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,79,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,116,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
12,40,2,182,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,226,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
4,39,2,212,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,323,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
5,38,3,160,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,50,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,50,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/sms/SmsReceiverController.java
14,38,2,84,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/BaseController.java,263,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
3,37,6,162,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,107,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/BaseController.java,99,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,136,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java,142,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java,61,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/sms/SmsReceiverController.java
9,36,3,33,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,66,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,41,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java
16,35,2,51,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/AlbumListScreen.java,52,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/SelectTypeOfMedia.java
4,34,5,109,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,125,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,152,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,84,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,121,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
7,34,2,37,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/AddMediaToAlbum.java,34,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/NewLabelScreen.java
4,32,8,109,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,113,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,125,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,140,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,152,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,156,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,84,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,121,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
6,32,5,134,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,212,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,219,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,254,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,323,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
4,32,2,300,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,305,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
4,31,4,138,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,365,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,369,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,104,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java
6,31,3,182,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,226,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,257,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
6,31,2,65,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,72,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
6,31,2,64,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/sms/SmsReceiverThread.java,75,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/sms/SmsReceiverThread.java
3,30,13,80,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,134,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,182,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,212,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,219,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,226,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,254,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,257,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,323,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,74,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,93,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,91,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java,130,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
3,30,14,109,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,113,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,138,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,125,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,140,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,152,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,156,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,300,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,305,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,365,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,369,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,104,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java,84,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,121,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
11,30,2,416,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,56,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java
7,30,3,37,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/AddMediaToAlbum.java,34,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/NewLabelScreen.java,35,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/sms/NetworkScreen.java
4,30,2,25,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/AlbumListScreen.java,13,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/SelectTypeOfMedia.java
7,30,2,122,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MediaUtil.java,142,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MediaUtil.java
